Date,Open,High,Low,Close,Adj Close,Volume
2019-01-01,152.5,152.89999389648438,150.0,151.1999969482422,151.1999969482422,1943
2019-01-02,150.0500030517578,152.5,147.0500030517578,148.5,148.5,3366
2019-01-03,151.0,154.0,150.0,150.9499969482422,150.9499969482422,6376
2019-01-04,150.60000610351562,151.25,148.0,150.10000610351562,150.10000610351562,3281
2019-01-07,150.4499969482422,152.85000610351562,148.5500030517578,148.85000610351562,148.85000610351562,3152
2019-01-08,148.0,150.39999389648438,145.14999389648438,149.5,149.5,1165
2019-01-09,149.60000610351562,151.25,148.14999389648438,150.39999389648438,150.39999389648438,1826
2019-01-10,148.0,150.75,147.35000610351562,148.3000030517578,148.3000030517578,1669
2019-01-11,152.8000030517578,152.85000610351562,146.10000610351562,147.1999969482422,147.1999969482422,3232
2019-01-14,146.8000030517578,155.9499969482422,144.0,148.35000610351562,148.35000610351562,12606
2019-01-15,147.60000610351562,150.0,147.60000610351562,148.5500030517578,148.5500030517578,2455
2019-01-16,148.1999969482422,153.0,147.0,150.0500030517578,150.0500030517578,38487
2019-01-17,152.5500030517578,163.0500030517578,150.0500030517578,153.14999389648438,153.14999389648438,39231
2019-01-18,151.5,152.64999389648438,147.10000610351562,147.75,147.75,9973
2019-01-21,149.0,151.5,147.75,149.1999969482422,149.1999969482422,44683
2019-01-22,149.8000030517578,151.8000030517578,148.0,149.85000610351562,149.85000610351562,7270
2019-01-23,151.0,157.9499969482422,145.25,146.25,146.25,3899
2019-01-24,146.0,147.9499969482422,145.0,146.10000610351562,146.10000610351562,3030
2019-01-25,144.0500030517578,151.0,142.0500030517578,146.39999389648438,146.39999389648438,6534
2019-01-28,146.0,149.0,139.85000610351562,146.39999389648438,146.39999389648438,11148
2019-01-29,144.60000610351562,147.0,142.0,142.75,142.75,3438
2019-01-30,142.5500030517578,149.85000610351562,142.5500030517578,147.1999969482422,147.1999969482422,5112
2019-01-31,145.0500030517578,149.4499969482422,145.0500030517578,149.10000610351562,149.10000610351562,2547
2019-02-01,150.0,150.4499969482422,147.0500030517578,148.5,148.5,5462
2019-02-04,149.0,150.0,144.0,144.5500030517578,144.5500030517578,1917
2019-02-05,144.60000610351562,146.39999389648438,137.10000610351562,139.3000030517578,139.3000030517578,15257
2019-02-06,140.0,141.85000610351562,135.10000610351562,138.35000610351562,138.35000610351562,16815
2019-02-07,139.0,139.0,136.3000030517578,137.89999389648438,137.89999389648438,7552
2019-02-08,138.35000610351562,138.5,135.0500030517578,136.6999969482422,136.6999969482422,4539
2019-02-11,135.5,137.8000030517578,129.0,135.25,135.25,10227
2019-02-12,134.60000610351562,138.39999389648438,132.0,135.75,135.75,8377
2019-02-14,144.5,160.64999389648438,137.5,160.64999389648438,160.64999389648438,119974
2019-02-15,166.0,184.0,153.5500030517578,171.25,171.25,254660
2019-02-18,170.0,170.9499969482422,162.39999389648438,166.1999969482422,166.1999969482422,42923
2019-02-19,162.5500030517578,165.0500030517578,154.5500030517578,156.3000030517578,156.3000030517578,28963
2019-02-20,158.0500030517578,161.14999389648438,154.5500030517578,159.0500030517578,159.0500030517578,11569
2019-02-21,157.25,179.0,155.0500030517578,171.35000610351562,171.35000610351562,30176
2019-02-22,170.0,177.85000610351562,162.0500030517578,165.4499969482422,165.4499969482422,28977
2019-02-25,165.85000610351562,172.0,165.0,167.6999969482422,167.6999969482422,13188
2019-02-26,164.3000030517578,166.0,157.9499969482422,163.5500030517578,163.5500030517578,8241
2019-02-27,165.0,169.89999389648438,157.0,158.64999389648438,158.64999389648438,15657
2019-02-28,164.1999969482422,174.0,164.1999969482422,168.9499969482422,168.9499969482422,49276
2019-03-01,173.60000610351562,176.0,167.14999389648438,170.89999389648438,170.89999389648438,68905
2019-03-05,170.0,185.0,168.3000030517578,180.85000610351562,180.85000610351562,41126
2019-03-06,179.39999389648438,183.0,175.35000610351562,179.75,179.75,22634
2019-03-07,176.0,187.9499969482422,173.75,176.4499969482422,176.4499969482422,28781
2019-03-08,176.0,195.8000030517578,176.0,190.89999389648438,190.89999389648438,70313
2019-03-11,195.25,209.75,195.25,199.10000610351562,199.10000610351562,114463
2019-03-12,201.6999969482422,203.10000610351562,195.0500030517578,196.10000610351562,196.10000610351562,26329
2019-03-13,198.39999389648438,198.39999389648438,187.6999969482422,189.60000610351562,189.60000610351562,25629
2019-03-14,187.1999969482422,205.0,187.1999969482422,193.89999389648438,193.89999389648438,24136
2019-03-15,197.9499969482422,203.0,192.25,194.9499969482422,194.9499969482422,37042
2019-03-18,194.0500030517578,198.6999969482422,192.1999969482422,197.14999389648438,197.14999389648438,13508
2019-03-19,197.9499969482422,203.8000030517578,192.14999389648438,199.39999389648438,199.39999389648438,37849
2019-03-20,199.1999969482422,200.0500030517578,190.0,190.85000610351562,190.85000610351562,19829
2019-03-22,194.0,194.9499969482422,180.85000610351562,182.0,182.0,39947
2019-03-25,180.0,184.64999389648438,176.0,180.0,180.0,30413
2019-03-26,179.0,182.9499969482422,179.0,180.0,180.0,11345
2019-03-27,180.5500030517578,182.60000610351562,176.0,176.85000610351562,176.85000610351562,8541
2019-03-28,177.35000610351562,188.6999969482422,177.35000610351562,183.4499969482422,183.4499969482422,51937
2019-04-01,183.8000030517578,191.6999969482422,182.5,187.85000610351562,187.85000610351562,26859
2019-04-02,187.85000610351562,187.85000610351562,183.0,183.8000030517578,183.8000030517578,1686
2019-04-03,184.64999389648438,186.85000610351562,182.5,185.0500030517578,185.0500030517578,11862
2019-04-04,186.0,187.39999389648438,179.3000030517578,181.0,181.0,7325
2019-04-05,180.25,185.0,176.60000610351562,181.8000030517578,181.8000030517578,12670
