Date,Open,High,Low,Close,Adj Close,Volume
2014-09-22,75.0,76.5,75.0,75.94999694824219,67.40263366699219,6458
2014-09-23,77.0,77.0,75.0,75.05000305175781,66.60394287109375,4591
2014-09-24,74.30000305175781,75.4000015258789,73.0,75.4000015258789,66.91455078125,3826
2014-09-25,73.75,73.8499984741211,72.0,72.25,64.11903381347656,2639
2014-09-26,72.30000305175781,73.0,72.0,73.0,64.78462982177734,500
2014-09-29,73.0,75.0,72.44999694824219,74.94999694824219,66.51518249511719,2067
2014-09-30,73.4000015258789,75.5,73.4000015258789,73.5999984741211,65.3171157836914,1823
2014-10-01,76.75,76.75,72.5999984741211,75.0999984741211,66.64830780029297,1917
2014-10-07,73.0,76.80000305175781,72.30000305175781,74.3499984741211,65.98271179199219,1182
2014-10-08,73.44999694824219,75.5,73.44999694824219,75.0999984741211,66.64830780029297,890
2014-10-09,74.30000305175781,90.0999984741211,74.30000305175781,90.0999984741211,79.96021270751953,28131
2014-10-10,94.9000015258789,101.5,86.0,88.25,78.31841278076172,183312
2014-10-13,85.6500015258789,87.8499984741211,82.55000305175781,84.9000015258789,75.34541320800781,22517
2014-10-14,90.8499984741211,90.8499984741211,80.1500015258789,83.5999984741211,74.19171905517578,15738
2014-10-15,83.5999984741211,83.5999984741211,83.5999984741211,83.5999984741211,74.19171905517578,0
2014-10-16,82.4000015258789,84.80000305175781,80.44999694824219,80.5999984741211,71.52934265136719,6182
2014-10-17,80.5999984741211,83.0,80.0,81.5999984741211,72.41679382324219,5741
2014-10-20,78.05000305175781,84.5,78.05000305175781,78.4000015258789,69.5769271850586,5767
2014-10-21,79.0,80.5999984741211,75.30000305175781,78.0,69.22193908691406,3439
2014-10-22,78.30000305175781,79.3499984741211,76.55000305175781,78.5999984741211,69.75440216064453,6996
2014-10-27,79.0999984741211,82.0,79.0999984741211,79.75,70.77499389648438,2815
2014-10-28,80.3499984741211,85.55000305175781,80.3499984741211,84.30000305175781,74.81295013427734,9557
2014-10-29,88.0,88.0,83.0,84.4000015258789,74.90169525146484,3401
2014-10-30,84.0999984741211,85.5,83.0,83.19999694824219,73.83673095703125,4000
2014-10-31,82.4000015258789,86.0,82.4000015258789,85.0999984741211,75.52291107177734,9419
2014-11-03,83.30000305175781,88.30000305175781,83.0,87.0,77.20909118652344,4116
2014-11-05,85.19999694824219,90.5,85.1500015258789,87.0999984741211,77.2978286743164,6089
2014-11-07,85.0,86.3499984741211,84.5,85.8499984741211,76.1884994506836,2856
2014-11-10,85.0,88.44999694824219,84.5,88.0,78.0965347290039,7235
2014-11-11,86.9000015258789,89.0,86.9000015258789,88.0999984741211,78.18528747558594,3357
2014-11-12,89.0,89.0,85.75,88.69999694824219,78.71775817871094,12372
2014-11-13,92.0,92.4000015258789,88.0,89.4000015258789,79.33900451660156,14770
2014-11-14,87.05000305175781,90.4000015258789,87.05000305175781,88.0,78.0965347290039,4668
2014-11-17,88.0,88.4000015258789,85.25,86.55000305175781,76.80973815917969,2198
