Date,Open,High,Low,Close,Adj Close,Volume
2014-09-22,16.700000762939453,17.700000762939453,16.700000762939453,17.0,16.647310256958008,5373
2014-09-23,17.0,17.149999618530273,16.149999618530273,16.549999237060547,16.206645965576172,4095
2014-09-24,16.5,16.5,15.350000381469727,16.399999618530273,16.059757232666016,515
2014-09-25,16.0,16.799999237060547,15.25,15.899999618530273,15.570131301879883,4231
2014-09-26,14.399999618530273,16.950000762939453,14.399999618530273,16.5,16.157682418823242,9916
2014-09-29,14.5,19.700000762939453,14.5,16.799999237060547,16.451457977294922,10216
2014-09-30,18.75,18.75,16.100000381469727,16.549999237060547,16.206645965576172,4516
2014-10-01,16.200000762939453,17.5,15.800000190734863,16.200000762939453,15.863906860351562,1221
2014-10-07,16.100000381469727,17.0,16.100000381469727,16.25,15.912870407104492,2612
2014-10-08,16.25,16.850000381469727,16.0,16.700000762939453,16.353534698486328,3317
2014-10-09,16.100000381469727,16.5,16.100000381469727,16.200000762939453,15.863906860351562,3710
2014-10-10,16.5,16.799999237060547,16.100000381469727,16.450000762939453,16.108720779418945,3229
2014-10-13,16.0,16.799999237060547,15.399999618530273,16.450000762939453,16.108720779418945,1995
2014-10-14,16.0,16.5,15.350000381469727,16.0,15.66805648803711,3438
2014-10-15,16.0,16.0,16.0,16.0,15.66805648803711,0
2014-10-16,16.0,16.0,15.050000190734863,15.850000381469727,15.52116870880127,3864
2014-10-17,15.699999809265137,15.699999809265137,15.0,15.050000190734863,14.737765312194824,1699
2014-10-20,15.0,15.850000381469727,15.0,15.350000381469727,15.031540870666504,1960
2014-10-21,15.199999809265137,15.899999618530273,15.199999809265137,15.550000190734863,15.227392196655273,2147
2014-10-22,16.049999237060547,16.049999237060547,15.5,16.0,15.66805648803711,413
2014-10-27,15.5,16.649999618530273,15.5,15.75,15.423242568969727,4615
2014-10-28,15.300000190734863,16.25,15.199999809265137,15.850000381469727,15.52116870880127,1793
2014-10-29,15.699999809265137,16.25,15.699999809265137,15.75,15.423242568969727,1334
2014-10-30,16.600000381469727,16.600000381469727,15.899999618530273,15.899999618530273,15.570131301879883,2934
2014-10-31,15.699999809265137,16.25,15.5,15.899999618530273,15.570131301879883,1832
2014-11-03,16.0,17.149999618530273,16.0,16.100000381469727,15.765982627868652,2486
2014-11-05,16.200000762939453,16.799999237060547,16.200000762939453,16.549999237060547,16.206645965576172,3255
2014-11-07,16.799999237060547,17.350000381469727,16.5,16.899999618530273,16.54938507080078,3911
2014-11-10,16.75,17.25,15.5,16.75,16.402496337890625,1539
2014-11-11,16.799999237060547,16.950000762939453,16.0,16.100000381469727,15.765982627868652,2294
2014-11-12,16.350000381469727,16.950000762939453,16.350000381469727,16.950000762939453,16.59834861755371,857
2014-11-13,16.75,18.899999618530273,16.600000381469727,17.850000381469727,17.47967529296875,10128
2014-11-14,19.0,20.0,17.049999237060547,17.600000381469727,17.23486328125,4942
2014-11-17,17.799999237060547,18.450000762939453,17.049999237060547,17.5,17.136938095092773,8201
2014-11-18,18.450000762939453,19.5,18.0,18.600000381469727,18.214115142822266,22545
2014-11-19,19.100000381469727,19.450000762939453,18.450000762939453,18.75,18.361003875732422,28456
2014-11-20,18.200000762939453,19.25,17.600000381469727,18.649999618530273,18.263078689575195,5571
2014-11-21,18.5,19.200000762939453,17.5,18.450000762939453,18.06722640991211,3325
2014-11-24,18.25,18.75,17.549999237060547,17.700000762939453,17.332788467407227,6119
2014-11-25,17.5,17.700000762939453,16.399999618530273,16.850000381469727,16.500423431396484,1137
2014-11-26,17.049999237060547,17.649999618530273,17.049999237060547,17.5,17.136938095092773,577
2014-11-27,18.100000381469727,18.850000381469727,17.0,17.149999618530273,16.794198989868164,14436
2014-11-28,17.350000381469727,17.549999237060547,17.200000762939453,17.299999237060547,16.94108772277832,4741
2014-12-01,17.0,18.0,16.799999237060547,16.799999237060547,16.451457977294922,4016
2014-12-02,17.0,17.950000762939453,16.799999237060547,16.850000381469727,16.500423431396484,1175
2014-12-03,16.899999618530273,17.700000762939453,16.799999237060547,17.350000381469727,16.990049362182617,1165
2014-12-04,17.0,17.75,16.799999237060547,17.149999618530273,16.794198989868164,2190
2014-12-05,16.0,18.0,16.0,16.899999618530273,16.54938507080078,4809
2014-12-08,16.0,17.25,16.0,16.700000762939453,16.353534698486328,2733
2014-12-09,16.700000762939453,16.700000762939453,16.700000762939453,16.700000762939453,16.353534698486328,0
2014-12-10,16.75,17.100000381469727,16.0,16.75,16.402496337890625,8168
2014-12-11,18.0,18.100000381469727,16.5,17.700000762939453,17.332788467407227,43808
2014-12-12,17.899999618530273,17.899999618530273,16.75,16.75,16.402496337890625,2216
2014-12-15,18.0,18.0,16.0,16.450000762939453,16.108720779418945,2555
2014-12-16,16.5,17.5,15.800000190734863,16.25,15.912870407104492,7581
2014-12-17,16.200000762939453,17.149999618530273,15.0,16.350000381469727,16.01079559326172,3295
2014-12-18,17.0,17.75,16.25,16.399999618530273,16.059757232666016,3239
2014-12-19,17.0,17.0,14.449999809265137,16.700000762939453,16.353534698486328,11953
2014-12-22,16.700000762939453,17.0,16.200000762939453,16.75,16.402496337890625,1431
2014-12-23,16.799999237060547,17.399999618530273,16.100000381469727,16.75,16.402496337890625,2157
2014-12-24,16.200000762939453,17.25,16.0,16.850000381469727,16.500423431396484,348
2014-12-26,16.200000762939453,16.75,15.5,16.049999237060547,15.717018127441406,19529
2014-12-29,18.149999618530273,18.149999618530273,15.800000190734863,15.949999809265137,15.61909294128418,4199
